"","genus","species","jack_001_Anoplogaster_c_m","jack_002_Arnoglossus_c_m","jack_003_Brevoortia_c_m","jack_004_Buglossidium_c_m","jack_005_Callionymus_c_m","jack_006_Carcharhinus_c_m","jack_007_Chaenocephalus_c_m","jack_008_Channa_c_m","jack_009_Chelon_c_m","jack_010_Chiloscyllium_c_m","jack_011_Chromis_c_m","jack_012_Engraulis_c_m","jack_013_Gadus_c_m","jack_014_Gasterosteus_c_m","jack_015_Gillichthys_c_m","jack_016_Glossogobius_c_m","jack_017_Hippocampus_c_m","jack_018_Hippoglossoides_c_m","jack_019_Limanda_c_m","jack_020_Lipophrys_c_m","jack_021_Lutjanus_c_m","jack_022_Mugil_c_m","jack_023_Notothenia_c_m","jack_024_Ophiodon_c_m","jack_025_Pleuronectes_c_m","jack_026_Pomadasys_c_m","jack_027_Pseudopleuronectes_c_m","jack_028_Scomber_c_m","jack_029_Scophthalmus_c_m","jack_030_Scyliorhinus_c_m","jack_031_Sebastolobus_c_m","jack_032_Solea_c_m","jack_033_Squalus_c_m","jack_034_Thunnus_c_m","jack_035_Torpedo_c_m","jack_036_Trematomus_c_m","jack_037_Zoarces_c_m","jack_038_Chanos_c_m","jack_039_Dorosoma_c_m","jack_040_Eleginus_c_m","jack_041_Gilchristella_c_m","jack_042_Oncorhynchus_c_m","jack_043_Salmo_c_m","full_params...trai."
"Heniochus_monoceros","Heniochus","Heniochus_monoceros",19.0995702393979,19.3352897746472,19.732448369762,19.3606074088124,18.9976472168675,19.1638072111548,19.349001588435,19.9704860859991,19.4055064225176,19.3272712686743,19.5381441042074,19.4403960156155,19.6805483671419,19.0207402381248,19.3839222647477,20.2535397658818,19.4751967838471,19.3060986473628,19.3297373521441,19.1413939510067,19.78797902461,19.4880927749596,19.453463867815,19.3353491108143,19.3939547485187,18.7827056346634,19.1518526393191,19.2790078506079,19.2250463334847,19.2627315057447,19.3378815321678,19.2708803596427,19.3408793739968,19.3997026432327,19.3058139920369,19.3129078616108,19.5826143112691,19.1057065403281,19.4870634186715,19.3440574526151,19.3438368382332,19.2982099049754,19.145340723059,22.1733223221512
"Heniochus_pleurotaenia","Heniochus","Heniochus_pleurotaenia",18.8466532511554,19.0417028999284,19.469967694943,19.0988794899978,18.692586917474,18.8994423852721,19.0296173602059,19.7068187784204,19.1408263585511,19.0622664844166,19.2536634433365,19.3199372364594,19.4132945930798,18.7274060796857,19.2192169759004,19.9706207430179,19.286380820028,19.0074052865794,19.0637735693715,18.8793894975283,19.4992810474225,19.2314927866345,19.1869737478116,19.0635813794654,19.1416531727813,18.4958038957247,18.8596876086105,19.0261013340852,18.9590889818158,19.0099538797142,19.1007991524404,18.9979230869031,19.0791285028418,19.1408485475073,19.0375220829961,19.0510940569035,19.3116384915633,18.8309613731807,19.236091575875,19.080544354962,19.0738347852762,19.0305461302886,18.8659486280783,22.4499472030373
"Heniochus_singularius","Heniochus","Heniochus_singularius",18.7991855385394,18.9651445593276,19.381966370847,19.0316598848777,18.6243192509739,18.843273147989,18.9137570408192,19.6314538847136,19.0754685977392,18.9946780497181,19.194410081143,19.3238616853483,19.3336759356876,18.6386991554359,19.1980009415895,19.8942584152935,19.3154015270228,18.9101648507602,18.9940600590822,18.8056056912931,19.4167036012066,19.1741889713899,19.1165275339358,18.9923568301869,19.0787349536891,18.4238470685403,18.7642071408812,18.9602325754105,18.8964973033458,18.9495805498831,19.0596742413882,18.9243389678121,19.0127749469974,19.0735240874276,18.9711972416729,18.9859743722766,19.2227465163559,18.7507937928713,19.1766497322344,19.0100555090173,19.0074142231964,18.9639334243609,18.7997195136432,22.1412538787866
"Heniochus_varius","Heniochus","Heniochus_varius",18.602985725586,18.756264579361,19.2319106546757,18.8540594400385,18.3778888588024,18.6460305043053,18.7428971057532,19.4649736306211,18.8925098213165,18.8139241877626,18.9774012461818,19.1921048773701,19.1677331953759,18.4641007574572,19.0320932087463,19.7348699819706,19.0480402969247,18.7277032779926,18.8159066866329,18.6297677559075,19.2339005396964,18.9918079361002,18.9455852857035,18.8114261268897,18.9021307247823,18.2233540358396,18.5841653756885,18.7900594381704,18.7121539294175,18.7731660978145,18.860321784624,18.7462729762452,18.8341153408244,18.8996054815181,18.7844484220876,18.8055199607249,19.0800315926506,18.5772310236576,18.9968391113803,18.8350262000401,18.8199996172407,18.7813152409055,18.5981105795069,21.977358700357
"Hephthocara_crassiceps","Hephthocara","Hephthocara_crassiceps",22.6643831957683,23.163988692418,22.905267087204,22.8345436076433,22.65480665973,22.8505698226118,23.1055454731352,23.2737911685498,22.9540869562313,22.829787903088,22.9800803615166,21.9424978404715,23.0525934155652,22.808966849519,22.0808163971892,23.3943944663458,23.7864359463861,23.0126336707323,22.809767265924,22.5415637751896,22.8699717518911,22.9160668647265,22.7928069075577,22.891006450052,22.8597914382683,22.5553731419958,22.9015330889554,22.6398536708322,22.8056493448437,22.9349770283687,22.6642080169791,22.7966858446423,22.7569177675386,22.8713921543779,22.8463892860962,22.900333664582,22.2453828937617,22.7049745066909,22.8497540908896,22.7699811208694,22.9045140715471,22.8279875700462,22.8485615417853,21.8387068845408
"Hephthocara_simum","Hephthocara","Hephthocara_simum",22.6558763597833,23.1544708368277,22.8973563913947,22.8260970991476,22.6442050057176,22.8417823406111,23.0959347782129,23.2655104728084,22.9455507233988,22.8212315723345,22.9706563907478,21.937111743588,23.0438451992793,22.8000460257387,22.0735480478355,23.3868218491421,23.7759237423725,23.0031824349258,22.8012509153528,22.5329551507077,22.861296861432,22.9078248756875,22.7846463184247,22.8823780351984,22.8514276174856,22.5458617898979,22.8916229026063,22.6316305731469,22.7970292988682,22.9266831477299,22.6556089852877,22.7880198800416,22.7485129382553,22.8628700413553,22.8376562398233,22.8918478047696,22.2387566979274,22.6961998543493,22.8415202887917,22.761539006597,22.8958619487773,22.8193833004473,22.8392245628263,22.0543428828883
"Heptapterus_carmelitanorum","Heptapterus","Heptapterus_carmelitanorum",21.8638119713539,22.254351093551,22.1324070719037,22.0270631159174,21.6335353380347,21.9934706989301,22.2351860573623,22.4966105529674,22.1429100172719,22.0157866008744,22.1126776840886,21.3734698391713,22.2281868543029,21.9859948729535,21.2972186190268,22.8505975313611,22.6630265188705,22.1071651574789,22.0005298953809,21.6958073667574,22.1117835018334,22.1369143330548,22.0389385118872,22.0801490556413,22.0426975775449,21.6664305631442,21.9349453201272,21.8540058682464,21.997478453797,22.1071843194864,21.8129160298258,21.9799712475104,21.9682978829823,22.053073989526,22.0177560134786,22.0721081073708,21.6643260006757,21.8676227724572,22.0463777977958,21.9663729543997,22.0839203984023,22.0111056931004,21.9644511986195,21.9124721194365
"Heptranchias_perlo","Heptranchias","Heptranchias_perlo",18.3747093132502,18.5480105862336,18.3877988896829,18.3901156555633,18.4903033618496,17.3866874686871,18.4807181025966,18.38630771783,18.4245833368321,18.4007725156013,18.5104179852006,18.3146392030445,18.4226462590348,18.431414410219,18.0099279676101,18.3069900183311,18.5636865241462,18.4628035010937,18.3883502641039,18.3445131346459,18.5039197482353,18.3984523996003,18.3839646504996,18.4329927900755,18.3987064121355,18.4021621783968,18.3658506650341,18.399780767991,18.3827030138097,20.7729728450739,18.3809155109113,18.3907635039969,17.2257466698868,18.4024315088971,18.4244255254456,18.4259669980134,18.2676957296849,18.3736380902574,18.3889927916457,18.3794648154119,18.4000618229326,18.4180197988716,18.4711164972166,22.1802508804585
"Heraldia_nocturna","Heraldia","Heraldia_nocturna",19.5259056840322,19.7817011385805,19.2841475261682,19.4706100181627,19.9563203420031,19.6323226732981,19.5676095453729,19.5760064743366,19.5369608569868,19.4947222485264,19.9365696156605,18.7139666402284,19.5299635400101,19.4440482158895,18.8937201516854,19.6516606137837,26.4314113368473,19.5875781918221,19.4755210312467,19.3402691652851,19.7221947741122,19.5483924605471,19.4728327183129,19.5359847204381,19.4491161884523,19.5670347755891,19.5445960553754,19.3782981332218,19.5269214361997,19.4673037384403,19.5437259031215,19.4949934750825,19.4706170945804,19.4695084578845,19.5509536430485,19.4816073477513,19.1466002259345,19.3915137547217,19.4797572505893,19.4430752090446,19.5566947051332,19.5424816697226,19.6736884570214,22.0070225906063
"Herklotsichthys_blackburni","Herklotsichthys","Herklotsichthys_blackburni",24.4606180868557,24.5871987641633,25.4922309292373,24.5173835803669,24.8042330599483,24.5912179297219,24.5333158343823,24.578007140746,24.5462196908205,24.5282479699131,24.8722496873106,22.1108211438693,24.6507663594423,24.486056542149,24.1276991961211,24.5177053125676,24.6474673571496,24.5097904506194,24.5264141761401,24.4754320230835,24.9228185580205,24.5687698601706,24.5768158438312,24.5453987256886,24.4932272908561,24.4955028096642,24.4182788804265,24.5122212905477,24.5322376414305,24.5721943721615,24.5929193559779,24.5462898829602,24.5455507286635,24.5741922347095,24.5534120763793,24.5469679330595,24.5204683754393,24.4613272170874,26.3676364140203,24.5215429695529,24.7930768753881,24.5628066880758,24.6407858765128,22.1749809076267
"Herklotsichthys_collettei","Herklotsichthys","Herklotsichthys_collettei",24.4619195754399,24.5887075445411,25.4936240933235,24.5187472685598,24.8059054395029,24.5925337719032,24.5350381438926,24.5793870364769,24.5475905327194,24.5296315089596,24.8737140400724,22.1115813714418,24.6522588003452,24.487556965723,24.1288698264283,24.519032129775,24.6488786234964,24.511374132001,24.5277983245315,24.4768530881133,24.9242951359917,24.5700533822713,24.578140806137,24.5467864821664,24.4945552223748,24.4970157044013,24.4199178995762,24.5135417435146,24.5336122931081,24.5734437764956,24.5942396873816,24.547707884328,24.5469148669258,24.575582058791,24.5548155024046,24.5483178622152,24.5215860968556,24.4627918414992,26.3689361823034,24.5229227881332,24.7944612728261,24.5641611790744,24.6422754855933,22.3250275133297
"Herklotsichthys_dispilonotus","Herklotsichthys","Herklotsichthys_dispilonotus",24.4593870742596,24.58576883536,25.4909033417367,24.5160899048778,24.8026486469817,24.589975014015,24.5316731386838,24.5766958433464,24.5449196033351,24.5269353538512,24.8708634975854,22.1101057163293,24.6493464748895,24.4846300415766,24.1265887870319,24.5164410398228,24.6461431758044,24.5082850845258,24.525100617809,24.4740823267525,24.9214139159347,24.567554641193,24.5755585467103,24.544082482863,24.4919686765718,24.494068806857,24.4167219136316,24.5109689983999,24.5309344371391,24.571013838044,24.5916703758931,24.5449437390909,24.5442562500222,24.5728730646212,24.5520810424745,24.5456883981305,24.5194055955148,24.4599353301407,26.3664049692965,24.5202331230956,24.7917642857136,24.5615235256522,24.6393736627985,22.1706484021853
"Herklotsichthys_lippa","Herklotsichthys","Herklotsichthys_lippa",24.4607641301101,24.5874673842137,25.4927323872771,24.5176713706917,24.8045152623206,24.5913113181652,24.5339847670466,24.5783752955693,24.5464958932858,24.5285437391437,24.8724561228904,22.1107857938635,24.6512243931748,24.4864809014631,24.1279410083934,24.5181721543799,24.6472537660102,24.5102281174879,24.5267227095761,24.4757876771846,24.9232658822202,24.5689563932989,24.5771086955083,24.5456821289256,24.4934674821911,24.4957812268086,24.4186947313272,24.5124871541138,24.5324972256339,24.5722974544619,24.593076124925,24.5466228406215,24.5458514569197,24.5745103909292,24.5536965570727,24.5472167359302,24.5207898913419,24.4617221148885,26.3678575955867,24.5218642852189,24.7933464968526,24.5630304718362,24.6410682389795,22.1777510508478
"Herklotsichthys_lossei","Herklotsichthys","Herklotsichthys_lossei",24.4638260403463,24.5907353749424,25.4950313001949,24.5204973969437,24.8081813436208,24.594560530699,24.5366880186113,24.5810168540187,24.5493738848483,24.5314001585586,24.8757815576167,22.112915942912,24.6539114684558,24.4892849393958,24.1303818822012,24.5203926387375,24.6516285887553,24.513216793975,24.5295445698255,24.4785744932737,24.9259410064305,24.5718554596702,24.5798168873932,24.5485848916387,24.4963329987357,24.4990321857622,24.4218932401864,24.5152598804497,24.5354325180908,24.5753416455994,24.59615766003,24.5494657892744,24.5486420229758,24.5773200847386,24.5566380853181,24.5501164109741,24.5228633469765,24.4645140101991,26.3707015769682,24.5246383469384,24.796279105965,24.5660133969959,24.6442459550061,22.1735437583954
"Herklotsichthys_ovalis","Herklotsichthys","Herklotsichthys_ovalis",24.4619195754399,24.5887075445411,25.4936240933235,24.5187472685598,24.8059054395029,24.5925337719032,24.5350381438926,24.5793870364769,24.5475905327194,24.5296315089596,24.8737140400724,22.1115813714418,24.6522588003452,24.487556965723,24.1288698264283,24.519032129775,24.6488786234964,24.511374132001,24.5277983245315,24.4768530881133,24.9242951359917,24.5700533822713,24.578140806137,24.5467864821664,24.4945552223748,24.4970157044013,24.4199178995762,24.5135417435146,24.5336122931081,24.5734437764956,24.5942396873816,24.547707884328,24.5469148669258,24.575582058791,24.5548155024046,24.5483178622152,24.5215860968556,24.4627918414992,26.3689361823034,24.5229227881332,24.7944612728261,24.5641611790744,24.6422754855933,22.4988510969054
"Herklotsichthys_punctatus","Herklotsichthys","Herklotsichthys_punctatus",24.4588811001497,24.5852553356622,25.4906156411766,24.5156589095856,24.8020680917477,24.5894235971395,24.5313534900859,24.5763163105069,24.5444767111273,24.5265008724466,24.870325229069,22.1097214899947,24.6489800576376,24.4842350604263,24.1262149415069,24.5161590347381,24.6453208912606,24.5078606513005,24.5246752384223,24.4736742188242,24.9210470878448,24.567086931231,24.575149536633,24.5436369135862,24.4915195126448,24.4935606179522,24.4162553179084,24.5105422497674,24.530477522827,24.570500882288,24.5911634622172,24.5445203850913,24.54383455666,24.5724520964316,24.5516288857304,24.5452352324189,24.5191153422774,24.4595355597027,26.3659551327874,24.5198191863362,24.7913102066266,24.5610497819288,24.6388793274225,21.727100715788
"Herklotsichthys_spilura","Herklotsichthys","Herklotsichthys_spilura",24.4628610477169,24.5896556924221,25.4941339179189,24.5195392464925,24.806978583478,24.5935636792434,24.5355978273209,24.5800775038707,24.548405562778,24.5304295488374,24.8747124141292,22.1123050240892,24.6529190785481,24.4882730050848,24.1295572962935,24.5195335954947,24.6504361076753,24.5121446832228,24.528578493298,24.4775979353319,24.9249568563213,24.5709204991294,24.5788911611558,24.5476061071201,24.4953842330458,24.4979531903454,24.4207690387578,24.5143270800025,24.5344546744033,24.5744008178669,24.595182163476,24.5484827348845,24.5476885940711,24.5763533412326,24.5556474238281,24.5491537994835,24.5221116618747,24.4635186449667,26.3697675318198,24.5236806895792,24.7952976232992,24.5650373380058,24.6431867610453,22.1877345083906
"Herpetoichthys_fossatus","Herpetoichthys","Herpetoichthys_fossatus",25.6230135350866,26.3761620400734,25.3333750671028,25.6298487567973,26.1082246746354,25.860522796502,26.0550928757817,25.9638022597175,25.7948492028885,25.658796620597,26.0908140474187,23.8819864676596,25.754490438797,25.6668518166425,24.5694265381117,25.9461607047017,27.5444787715456,26.0345029679368,25.6123257556651,25.3237066472929,25.5613470363233,25.7004785061115,25.4723681494823,25.7457200730712,25.655025175175,25.6793775830796,25.9877927790247,25.3449258831822,25.6688500021341,25.7091056778814,25.5633013467656,25.6170721078976,25.5377962511936,25.6243849559039,25.7383229344599,25.7080706478682,24.4528078148695,25.5286736497937,25.6060397941363,25.5363979584308,25.7943464444478,25.684413638548,25.9057163096225,22.2915592603481
"Herpetoichthys_regius","Herpetoichthys","Herpetoichthys_regius",25.6194218492793,26.3727740997634,25.3322260939069,25.627137784618,26.1043595500614,25.8564677092494,26.0540588614454,25.961662528597,25.7920201449564,25.6560760082457,26.0871146872838,23.8789419102689,25.7526457669996,25.6647073412199,24.5670706984772,25.9449938994102,27.537671586911,26.0321629058765,25.6097028138388,25.3213182788519,25.559487765216,25.6972671195275,25.469839031765,25.7428875450711,25.6520715521462,25.6760572310083,25.9850801249561,25.3422018306247,25.6658788206062,25.7053614683751,25.5597281754962,25.6145176963407,25.5351876544114,25.6218176077854,25.7354422215587,25.7051010049287,24.4512580312816,25.5264316864649,25.6030419649947,25.5338914467072,25.791417722623,25.6812361479429,25.9025072305538,22.2597925892538
"Herwigia_kreffti","Herwigia","Herwigia_kreffti",23.3176673119636,23.8942494327462,23.8470918807181,23.5653253567662,23.6807902595485,23.581802624381,23.753350686601,23.9885924453449,23.6952194857677,23.5663129125755,23.8960360165402,22.181693015032,23.7436637284244,23.5619488229354,22.6522183813327,23.9941811645747,24.0665589118749,23.694524974215,23.5580377477597,23.3279362441928,23.7805587886251,23.6866916951666,23.584111024384,23.6144077059289,23.5539078492729,23.2989896550245,23.4890541387761,23.3030271816635,23.5395408927394,23.6643754728078,23.4170122953386,23.5551228794169,23.4638152387144,23.6214583069262,23.5932731247087,23.7036138606984,23.3257205295531,23.4227854953984,23.6555053460165,23.511679663173,23.6900506998884,23.5901381162603,23.6281393363579,22.0695040433564
"Hetereleotris_apora","Hetereleotris","Hetereleotris_apora",22.1076497384519,22.1215361226046,22.132768779737,22.1373446747763,21.8674178271248,22.0561158722564,22.1210195156032,22.3060285052052,22.1529856388376,22.1247447907401,22.0313268369222,21.9613086064034,22.132275785809,22.0714301947959,14.3683540130961,31.9289468015936,22.2588229300822,22.1104015610628,22.1225285534976,22.0357655486725,21.9644215843103,22.1693380505415,22.1300811260851,22.1215987508495,22.1503318955913,21.9730290999374,22.0916284781845,22.0619041471985,22.1189094623723,22.0537638677422,22.0408393254177,22.1021361276059,22.0932501629654,22.1139006501019,22.1137024354,22.1218481323499,22.0992974831509,22.0796263742012,22.1427980217831,22.1156470750224,22.1482151442349,22.1053087104417,22.0235123550861,22.1753152533508
"Hetereleotris_aurantiaca","Hetereleotris","Hetereleotris_aurantiaca",22.1127981455613,22.1267701054442,22.1357287412507,22.141743572537,21.8733173548259,22.0617194892195,22.1243174242237,22.3099093446198,22.1575059152377,22.1291794903199,22.0367911395757,21.9652144413336,22.1360287350995,22.0754778026215,14.372153560146,31.931837306569,22.2671592152946,22.1147467451104,22.1268716065159,22.0399356085493,21.9681641377753,22.1741016339689,22.1342555901254,22.1261450634723,22.1549122494136,21.9782022906536,22.0963994039652,22.0662579917901,22.1235687721804,22.0589841119665,22.0459929574405,22.1064596460746,22.0975530233646,22.1181980727736,22.1183150588448,22.1264720630382,22.1022660911266,22.0837179150971,22.1473806087569,22.1198742501712,22.1528469652958,22.1101355846078,22.0285503564446,22.1695777977281
