"","SpecCode","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass"
"5963",11738,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias bigelowi","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5964",11741,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias bimargaritatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5965",59214,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias bimargaritoides","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5966",57684,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias binghami","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5967",59814,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias bituberatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5968",59815,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias bituberoides","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5969",57599,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias borealis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5970",11742,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias braueri","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5971",47581,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias brevibarbatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5972",61128,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias bulbiramis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5973",16702,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias bulbornatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5974",59218,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias cancriensis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5975",59217,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias cirritus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5976",61135,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias contiguus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5977",59213,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias crossotus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5978",55091,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias crucis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5979",61130,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias cryptobulbus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5980",59822,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias curtatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5981",57603,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias curtifilis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5982",60509,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias danae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5983",61149,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias decoratus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5984",11743,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias dendriticus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5985",69254,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias dendrobium","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5986",59817,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias deofamiliaris","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5987",61136,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias digitatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5988",56558,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias dinema","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5989",61137,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias dispar","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5990",58239,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias dubius","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5991",61127,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias elongatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5992",11744,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias enbarbatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5993",11745,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias filifer","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5994",11746,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias fissibarbis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5995",61129,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias flagellifer","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5996",11747,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias furcifer","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5997",59220,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias gibbsi","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5998",25671,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias grandibulbus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5999",27412,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias perplexus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6000",56562,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias pinnatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6001",58240,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias polyaster","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6002",59821,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias posti","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6003",61141,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias precarius","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6004",61134,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias problematicus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6005",61147,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias pyrifer","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6006",61142,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias quadrifilis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6007",61143,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias radicifilis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6008",24536,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias satterleei","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6009",61144,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias schiffi","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6010",11757,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias schmidti","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6011",69783,"Eustomias","Melanostomiinae",0,1,"benthopelagic","Eustomias securicula","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6012",57639,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias silvescens","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6013",61132,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias similis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6014",11758,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias simplex","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6015",4710,"Evynnis",NA,0,1,"demersal","Evynnis tumifrons","Sparidae","Eupercaria","Teleostei","Osteichthyes"
"6016",6032,"Exallias","Salariinae",0,1,"benthopelagic","Exallias brevis","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"6017",47988,"Exechodontes","Lycodinae",0,1,"demersal","Exechodontes daidaleus","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"6018",46659,"Exerpes",NA,0,1,"demersal","Exerpes asper","Labrisomidae","Blenniiformes","Teleostei","Osteichthyes"
"6019",60694,"Exocoetus",NA,0,1,"pelagic","Exocoetus gibbosus","Exocoetidae","Beloniformes","Teleostei","Osteichthyes"
"6020",5123,"Exocoetus",NA,0,1,"pelagic","Exocoetus monocirrhus","Exocoetidae","Beloniformes","Teleostei","Osteichthyes"
"6021",1031,"Exocoetus",NA,0,1,"pelagic","Exocoetus obtusirostris","Exocoetidae","Beloniformes","Teleostei","Osteichthyes"
"6022",60695,"Exocoetus",NA,0,1,"pelagic","Exocoetus peruvianus","Exocoetidae","Beloniformes","Teleostei","Osteichthyes"
"6023",1032,"Exocoetus",NA,0,1,"pelagic","Exocoetus volitans","Exocoetidae","Beloniformes","Teleostei","Osteichthyes"
"6024",8592,"Fowleria","Apogoninae",0,1,"benthopelagic","Fowleria vaiulae","Apogonidae","Kurtiformes","Teleostei","Osteichthyes"
"6025",5745,"Fowleria","Apogoninae",0,1,"benthopelagic","Fowleria variegata","Apogonidae","Kurtiformes","Teleostei","Osteichthyes"
"6026",3083,"Fowlerichthys",NA,0,1,"demersal","Fowlerichthys avalonis","Antennariidae","Lophiiformes","Teleostei","Osteichthyes"
"6027",3085,"Fowlerichthys",NA,0,1,"benthopelagic","Fowlerichthys ocellatus","Antennariidae","Lophiiformes","Teleostei","Osteichthyes"
"6028",3087,"Fowlerichthys",NA,0,1,"demersal","Fowlerichthys radiosus","Antennariidae","Lophiiformes","Teleostei","Osteichthyes"
"6029",60321,"Fowlerichthys",NA,0,1,"benthopelagic","Fowlerichthys scriptissimus","Antennariidae","Lophiiformes","Teleostei","Osteichthyes"
"6030",12804,"Fowlerichthys",NA,1,1,"demersal","Fowlerichthys senegalensis","Antennariidae","Lophiiformes","Teleostei","Osteichthyes"
"6031",14967,"Fraudella","Plesiopinae",0,1,"demersal","Fraudella carassiops","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes"
"6032",24008,"Freemanichthys","Agoninae",0,1,"demersal","Freemanichthys thompsoni","Agonidae","Perciformes","Teleostei","Osteichthyes"
"6033",25371,"Frontilabrus",NA,0,1,"benthopelagic","Frontilabrus caeruleus","Labridae","Eupercaria","Teleostei","Osteichthyes"
"6034",22886,"Fucomimus",NA,0,1,"demersal","Fucomimus mus","Clinidae","Blenniiformes","Teleostei","Osteichthyes"
"6035",11759,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias spherulifer","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6036",69255,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias stamen","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6037",59215,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias suluensis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6038",11760,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias tenisoni","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6039",11761,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias tetranema","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6040",59216,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias teuthidopsis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6041",51710,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias tomentosis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6042",16703,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias trewavasae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6043",11762,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias triramis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6044",69256,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias tritentaculatus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6045",56569,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias uniramis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6046",60289,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias variabilis","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6047",24538,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias vitiazi","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6048",61122,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias vulgaris","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6049",51712,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias woollardi","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6050",58241,"Eustomias","Melanostomiinae",0,1,"pelagic","Eustomias xenobolus","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"6051",64478,"Eusurculus",NA,0,1,"demersal","Eusurculus andamanensis","Dinematichthyidae","Ophidiiformes","Teleostei","Osteichthyes"
"6052",64479,"Eusurculus",NA,0,1,"benthopelagic","Eusurculus pistillum","Dinematichthyidae","Ophidiiformes","Teleostei","Osteichthyes"
"6053",64480,"Eusurculus",NA,0,1,"demersal","Eusurculus pristinus","Dinematichthyidae","Ophidiiformes","Teleostei","Osteichthyes"
"6054",9043,"Eutaeniophorus",NA,0,1,"pelagic","Eutaeniophorus festivus","Cetomimidae","Beryciformes","Teleostei","Osteichthyes"
"6055",57347,"Eutelichthys",NA,0,1,"demersal","Eutelichthys leptochirus","Liparidae","Perciformes","Teleostei","Osteichthyes"
"6056",96,"Euthynnus","Scombrinae",0,1,"pelagic","Euthynnus affinis","Scombridae","Scombriformes","Teleostei","Osteichthyes"
"6057",97,"Euthynnus","Scombrinae",1,1,"pelagic","Euthynnus alletteratus","Scombridae","Scombriformes","Teleostei","Osteichthyes"
"6058",98,"Euthynnus","Scombrinae",0,1,"pelagic","Euthynnus lineatus","Scombridae","Scombriformes","Teleostei","Osteichthyes"
"6059",68,"Eutrigla","Triglinae",1,1,"demersal","Eutrigla gurnardus","Triglidae","Perciformes","Teleostei","Osteichthyes"
"6060",57278,"Evermannella",NA,0,1,"pelagic","Evermannella ahlstromi","Evermannellidae","Aulopiformes","Teleostei","Osteichthyes"
"6061",1796,"Evermannella",NA,0,1,"pelagic","Evermannella balbo","Evermannellidae","Aulopiformes","Teleostei","Osteichthyes"
"6062",16604,"Evermannella",NA,0,1,"pelagic","Evermannella indica","Evermannellidae","Aulopiformes","Teleostei","Osteichthyes"
"6063",55100,"Evermannella",NA,0,1,"pelagic","Evermannella megalops","Evermannellidae","Aulopiformes","Teleostei","Osteichthyes"
"6064",60704,"Evermannella",NA,0,1,"pelagic","Evermannella melanoderma","Evermannellidae","Aulopiformes","Teleostei","Osteichthyes"
"6065",54392,"Evermannia","Gobionellinae",0,1,"demersal","Evermannia erici","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6066",54391,"Evermannia","Gobionellinae",0,1,"demersal","Evermannia longipinnis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6067",54390,"Evermannia","Gobionellinae",0,1,"demersal","Evermannia panamensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6068",54389,"Evermannia","Gobionellinae",0,1,"demersal","Evermannia zosterura","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6069",59335,"Evermannichthys","Gobiinae",0,1,"demersal","Evermannichthys bicolor","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6070",57940,"Evermannichthys","Gobiinae",0,1,"demersal","Evermannichthys convictor","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6071",3852,"Evermannichthys","Gobiinae",0,1,"demersal","Evermannichthys metzelaari","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6072",57939,"Evermannichthys","Gobiinae",0,1,"demersal","Evermannichthys silus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6073",62534,"Evermannichthys","Gobiinae",0,1,"demersal","Evermannichthys spongicola","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6074",23543,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota abax","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6075",7258,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota afelei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6076",7259,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota albolineata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6077",67638,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota algida","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6078",69165,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota amphipora","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6079",66016,"Eviota","Gobiinae",0,1,"pelagic","Eviota ancora","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6080",69461,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota angustifascia","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6081",67653,"Eviota","Gobiinae",0,1,"pelagic","Eviota aquila","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6082",67955,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota asymbasia","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6083",66457,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota atriventris","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6084",7213,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota bifasciata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6085",68083,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota bilunula","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6086",59387,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota bimaculata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6087",67956,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota bipunctata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6088",67334,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota brahmi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6089",7260,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota cometa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6090",69015,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota dalyi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6091",67174,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota deminuta","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6092",61063,"Eviota","Gobiinae",0,1,"demersal","Eviota disrupta","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6093",7261,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota distigma","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6094",67173,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota dorsimaculata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6095",66243,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota dorsogilva","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6096",66244,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota dorsopurpurea","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6097",23544,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota epiphanes","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6098",67701,"Eviota","Gobiinae",0,1,"pelagic","Eviota epistigmata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6099",67959,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota erdmanni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6100",67945,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota eyreae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6101",66631,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota fallax","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6102",7262,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota fasciola","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6103",67975,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota filamentosa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6104",67964,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota flavipinnata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6105",67335,"Eviota","Gobiinae",0,1,"pelagic","Eviota flebilis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6106",67246,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota geminata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6107",68989,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota gunawanae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6108",25452,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota guttata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6109",7263,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota herrei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6110",67167,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota hinanoae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6111",63881,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota hoesei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6112",68278,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota imitata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6113",61329,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota indica","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6114",7264,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota infulata","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6115",61330,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota inutilis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6116",7632,"Eviota","Gobiinae",0,1,"demersal","Eviota irrasa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6117",56753,"Eviota","Gobiinae",0,1,"demersal","Eviota japonica","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"6118",66681,"Eviota","Gobiinae",0,1,"benthopelagic","Eviota jewettae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
