"","SpecCode","Brack","Saltwater","DemersPelag","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"13275",69024,0,1,"benthopelagic","Photolateralis polyfenestrus","Photolateralis","Gazzinae","Leiognathidae","Acanthuriformes","Teleostei","Osteichthyes"
"13276",5798,0,1,"benthopelagic","Photolateralis stercorarius","Photolateralis","Gazzinae","Leiognathidae","Acanthuriformes","Teleostei","Osteichthyes"
"13277",58267,0,1,"pelagic","Photonectes achirus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13278",10327,0,1,"pelagic","Photonectes albipennis","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13279",69258,0,1,"pelagic","Photonectes banshee","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13280",66173,0,1,"pelagic","Photonectes barnetti","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13281",10163,0,1,"pelagic","Photonectes braueri","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13282",11786,0,1,"pelagic","Photonectes caerulescens","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13283",66174,0,1,"pelagic","Photonectes coffea","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13284",69542,0,1,"pelagic","Photonectes cornutus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13285",66175,0,1,"pelagic","Photonectes corynodes","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13286",69540,0,1,"pelagic","Photonectes cyanogrammicus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13287",11788,0,1,"pelagic","Photonectes dinema","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13288",69546,0,1,"demersal","Photonectes distichodon","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13289",69547,0,1,"demersal","Photonectes filipendulus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13290",69543,0,1,"pelagic","Photonectes gorodinskii","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13291",24547,0,1,"pelagic","Photonectes gracilis","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13292",69539,0,1,"pelagic","Photonectes klepadloae","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13293",11789,0,1,"pelagic","Photonectes leucospilus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13294",69305,0,1,"demersal","Photonectes litvinovi","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13295",11790,0,1,"pelagic","Photonectes margarita","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13296",11791,0,1,"pelagic","Photonectes mirabilis","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13297",54859,0,1,"pelagic","Photonectes munificus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13298",11796,0,1,"pelagic","Photonectes parvimanus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13299",66768,0,1,"pelagic","Photonectes paxtoni","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13300",11797,0,1,"pelagic","Photonectes phyllopogon","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13301",69541,0,1,"pelagic","Photonectes sphaerolampas","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13302",69544,0,1,"pelagic","Photonectes uncinatus","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13303",69545,0,1,"pelagic","Photonectes venetaenia","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13304",66767,0,1,"pelagic","Photonectes waitti","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13305",69548,0,1,"demersal","Photonectes xenopogon","Photonectes","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13306",27494,1,1,"demersal","Photopectoralis aureus","Photopectoralis","Gazzinae","Leiognathidae","Acanthuriformes","Teleostei","Osteichthyes"
"13307",4449,1,1,"demersal","Photopectoralis bindus","Photopectoralis","Gazzinae","Leiognathidae","Acanthuriformes","Teleostei","Osteichthyes"
"13308",27495,0,1,"demersal","Photopectoralis hataii","Photopectoralis","Gazzinae","Leiognathidae","Acanthuriformes","Teleostei","Osteichthyes"
"13309",61440,0,1,"demersal","Photopectoralis panayensis","Photopectoralis","Gazzinae","Leiognathidae","Acanthuriformes","Teleostei","Osteichthyes"
"13310",63863,0,1,"pelagic","Photostomias atrox","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13311",63842,0,1,"pelagic","Photostomias goodyeari","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13312",5089,0,1,"pelagic","Photostomias guernei","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13313",64874,0,1,"pelagic","Photostomias liemi","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13314",64875,0,1,"pelagic","Photostomias lucingens","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13315",64871,0,1,"pelagic","Photostomias tantillux","Photostomias","Malacosteinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"13316",10921,0,1,"pelagic","Photostylus pycnopterus","Photostylus",NA,"Alepocephalidae","Alepocephaliformes","Teleostei","Osteichthyes"
"13317",65436,0,1,"benthopelagic","Phoxacromion kaneharai","Phoxacromion","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"13318",7742,0,1,"benthopelagic","Phoxocampus belcheri","Phoxocampus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"13319",5979,0,1,"benthopelagic","Phoxocampus diacanthus","Phoxocampus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"13320",7745,0,1,"benthopelagic","Phoxocampus tetrophthalmus","Phoxocampus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"13321",12015,0,1,"demersal","Phthanophaneron harveyi","Phthanophaneron",NA,"Anomalopidae","Trachichthyiformes","Teleostei","Osteichthyes"
"13322",3544,0,1,"pelagic","Phtheirichthys lineatus","Phtheirichthys",NA,"Echeneidae","Carangiformes","Teleostei","Osteichthyes"
"13323",12904,0,1,"demersal","Phucocoetes latitans","Phucocoetes","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"13324",1340,0,1,"benthopelagic","Phycis blennoides","Phycis",NA,"Phycidae","Gadiformes","Teleostei","Osteichthyes"
"13325",1880,0,1,"benthopelagic","Phycis chesteri","Phycis",NA,"Phycidae","Gadiformes","Teleostei","Osteichthyes"
"13326",1747,0,1,"benthopelagic","Phycis phycis","Phycis",NA,"Phycidae","Gadiformes","Teleostei","Osteichthyes"
"13327",15908,0,1,"benthopelagic","Phycodurus eques","Phycodurus","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"13328",10989,0,1,"demersal","Phyllichthys punctatus","Phyllichthys",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes"
"13329",61354,0,1,"demersal","Phyllichthys sclerolepis","Phyllichthys",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes"
"13330",61351,0,1,"demersal","Phyllichthys sejunctus","Phyllichthys",NA,"Soleidae","Pleuronectiformes","Teleostei","Osteichthyes"
"13331",61315,0,1,"benthopelagic","Phyllogobius platycephalops","Phyllogobius","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"13332",7470,0,1,"benthopelagic","Phyllophichthus xenodontus","Phyllophichthus","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13333",14047,0,1,"demersal","Phyllophryne scortea","Phyllophryne",NA,"Histiophrynidae","Lophiiformes","Teleostei","Osteichthyes"
"13334",68465,0,1,"benthopelagic","Phyllopteryx dewysea","Phyllopteryx","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"13335",14267,0,1,"benthopelagic","Phyllopteryx taeniolatus","Phyllopteryx","Syngnathinae","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes"
"13336",62075,0,1,"pelagic","Phyllorhinichthys balushkini","Phyllorhinichthys",NA,"Oneirodidae","Lophiiformes","Teleostei","Osteichthyes"
"13337",57352,0,1,"pelagic","Phyllorhinichthys micractis","Phyllorhinichthys",NA,"Oneirodidae","Lophiiformes","Teleostei","Osteichthyes"
"13338",60877,0,1,"demersal","Physiculus andriashevi","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13339",60878,0,1,"benthopelagic","Physiculus argyropastus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13340",60880,0,1,"benthopelagic","Physiculus beckeri","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13341",60881,0,1,"demersal","Physiculus bertelseni","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13342",10245,0,1,"benthopelagic","Physiculus capensis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13343",60892,0,1,"benthopelagic","Physiculus chigodarana","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13344",60882,0,1,"benthopelagic","Physiculus coheni","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13345",60883,0,1,"demersal","Physiculus cyanostrophus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13346",60884,0,1,"demersal","Physiculus cynodon","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13347",1805,0,1,"benthopelagic","Physiculus dalwigki","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13348",60886,0,1,"benthopelagic","Physiculus fedorovi","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13349",28217,0,1,"benthopelagic","Physiculus fulvus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13350",58366,0,1,"benthopelagic","Physiculus grinnelli","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13351",57464,0,1,"benthopelagic","Physiculus helenaensis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13352",55138,0,1,"demersal","Physiculus hexacytus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13353",8931,0,1,"benthopelagic","Physiculus huloti","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13354",2019,0,1,"demersal","Physiculus japonicus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13355",60894,0,1,"benthopelagic","Physiculus karrerae","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13356",47672,0,1,"demersal","Physiculus kaupi","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13357",59944,0,1,"benthopelagic","Physiculus longicavis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13358",54446,0,1,"pelagic","Physiculus longifilis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13359",14054,0,1,"demersal","Physiculus luminosa","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13360",15597,0,1,"demersal","Physiculus marisrubri","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13361",60893,0,1,"demersal","Physiculus maslowskii","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13362",60887,0,1,"demersal","Physiculus microbarbata","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13363",10246,0,1,"benthopelagic","Physiculus natalensis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13364",13806,0,1,"demersal","Physiculus nematopus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13365",60888,0,1,"benthopelagic","Physiculus nielseni","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13366",10688,0,1,"pelagic","Physiculus nigrescens","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13367",23152,0,1,"benthopelagic","Physiculus nigripinnis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13368",60889,0,1,"demersal","Physiculus normani","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13369",54871,0,1,"pelagic","Physiculus parini","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13370",47161,0,1,"pelagic","Physiculus peregrinus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13371",11626,0,1,"demersal","Physiculus rastrelliger","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13372",23151,0,1,"benthopelagic","Physiculus rhodopinnis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13373",11687,0,1,"pelagic","Physiculus roseus","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13374",54872,0,1,"pelagic","Physiculus sazonovi","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13375",60890,0,1,"demersal","Physiculus sterops","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13376",60891,0,1,"benthopelagic","Physiculus sudanensis","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13377",13808,0,1,"demersal","Physiculus talarae","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13378",46971,0,1,"pelagic","Physiculus therosideros","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13379",23150,0,1,"benthopelagic","Physiculus yoshidae","Physiculus",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"13380",3791,0,1,"demersal","Phytichthys chirus","Phytichthys","Xiphisterinae","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"13381",27475,0,1,"benthopelagic","Pictichromis aurifrons","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13382",63709,0,1,"benthopelagic","Pictichromis caitlinae","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13383",63725,0,1,"benthopelagic","Pictichromis coralensis","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13384",24439,0,1,"benthopelagic","Pictichromis diadema","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13385",65167,0,1,"benthopelagic","Pictichromis dinar","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13386",26791,0,1,"demersal","Pictichromis ephippiata","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13387",12647,0,1,"benthopelagic","Pictichromis paccagnellorum","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13388",7461,0,1,"benthopelagic","Pictichromis porphyrea","Pictichromis","Pseudochrominae","Pseudochromidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"13389",54369,0,1,"benthopelagic","Pictilabrus brauni","Pictilabrus",NA,"Labridae","Labriformes","Teleostei","Osteichthyes"
"13390",46975,0,1,"benthopelagic","Pictilabrus laticlavius","Pictilabrus",NA,"Labridae","Labriformes","Teleostei","Osteichthyes"
"13391",46982,0,1,"benthopelagic","Pictilabrus viridis","Pictilabrus",NA,"Labridae","Labriformes","Teleostei","Osteichthyes"
"13392",48311,0,1,"demersal","Piedrabuenia ringueleti","Piedrabuenia","Lycodinae","Zoarcidae","Perciformes","Teleostei","Osteichthyes"
"13393",12928,0,1,"demersal","Pinguipes brasilianus","Pinguipes",NA,"Pinguipedidae","Perciformes","Teleostei","Osteichthyes"
"13394",12942,0,1,"demersal","Pinguipes chilensis","Pinguipes",NA,"Pinguipedidae","Perciformes","Teleostei","Osteichthyes"
"13395",8430,0,1,"benthopelagic","Pinjalo lewisi","Pinjalo","Lutjaninae","Lutjanidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13396",196,0,1,"benthopelagic","Pinjalo pinjalo","Pinjalo","Lutjaninae","Lutjanidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13397",69266,0,1,"demersal","Pinnichthys prolata","Pinnichthys","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"13398",8055,1,1,"demersal","Pisodonophis boro","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13399",8054,1,1,"benthopelagic","Pisodonophis cancrivorus","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13400",53857,0,1,"demersal","Pisodonophis copelandi","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13401",13920,0,1,"demersal","Pisodonophis daspilotus","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13402",61192,1,1,"demersal","Pisodonophis hijala","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13403",28132,0,1,"demersal","Pisodonophis hoevenii","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13404",66074,0,1,"benthopelagic","Pisodonophis sangjuensis","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13405",9097,1,1,"demersal","Pisodonophis semicinctus","Pisodonophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"13406",51725,0,1,"demersal","Plagiogeneion fiolenti","Plagiogeneion",NA,"Emmelichthyidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13407",51722,0,1,"demersal","Plagiogeneion geminatum","Plagiogeneion",NA,"Emmelichthyidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13408",14371,0,1,"demersal","Plagiogeneion macrolepis","Plagiogeneion",NA,"Emmelichthyidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13409",12288,0,1,"demersal","Plagiogeneion rubiginosum","Plagiogeneion",NA,"Emmelichthyidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13410",51724,0,1,"demersal","Plagiogeneion unispina","Plagiogeneion",NA,"Emmelichthyidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13411",3792,0,1,"demersal","Plagiogrammus hopkinsii","Plagiogrammus","Stichaeinae","Stichaeidae","Perciformes","Teleostei","Osteichthyes"
"13412",69694,0,1,"demersal","Plagiopsetta biocellata","Plagiopsetta",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes"
"13413",15178,0,1,"demersal","Plagiopsetta glossa","Plagiopsetta",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes"
"13414",65304,0,1,"demersal","Plagiopsetta gracilis","Plagiopsetta",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes"
"13415",65267,0,1,"demersal","Plagiopsetta stigmosa","Plagiopsetta",NA,"Samaridae","Pleuronectiformes","Teleostei","Osteichthyes"
"13416",61343,1,1,"benthopelagic","Plagioscion pauciradiatus","Plagioscion",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
"13417",25513,0,1,"benthopelagic","Plagiotremus azaleus","Plagiotremus","Blenniinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
